Input campaigns here	"Campaign=39-327485648, locale=en_US"
Action	Status	Campaign	Budget	Budget ID	Network	Delivery method	Start date	End date	Ad rotation	Frequency cap	Mobile bid modifier	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (budget) (Ignored)	Lost IS (rank) (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	waaaa (39-327485648)	5	38-392254568	YouTube Videos	Standard	 2015-7-2 (already started)	#n/a	Optimize for views	#n/a	0%	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0%	0%	0%	0%	 	 	 	0	0	0	0	0


Input ads here	"Campaign=39-327485648, locale=en_US"
Action	Status	Ad	Video id	Thumbnail	Headline	Description line one	Description line two	Display Url	Destination Url	Final Url	Tracking template	Custom parameter	YouTube destination	Showing on	Companion banner	Enable ad for	Video (Ignored)	Campaign	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	Scrapbooking Ideas 1 (43-240164768)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	http://newscrapbookingideas.com	#n/a	#n/a	#n/a	#n/a	In-stream	#n/a	"creating keepsakes mag - Group 1 (42-240164528), creating keepsakes mag - Group 2 (42-240164648)"	Scrapbooking Ideas 1	waaaa (39-327485648)	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0%	0%	0%	0%	0	0	0	0	0


Input targeting groups here	"Campaign=39-327485648, locale=en_US"
Action	Status	Targeting group	Campaign	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Engagements (Ignored)	Engagement rate (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (budget) (Ignored)	Lost IS (rank) (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	creating keepsakes mag - Group 1 (42-240164528)	waaaa (39-327485648)	Php0.10	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0	0.00%	0%	0%	0%	0%	 	 	 	0	0	0	0	0
	Enabled	creating keepsakes mag - Group 2 (42-240164648)	waaaa (39-327485648)	Php0.10	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0	0.00%	0%	0%	0%	0%	 	 	 	0	0	0	0	0


Input targets here	"Campaign=39-327485648, locale=en_US"
Action	Type	Status	Target	Targeting group	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)
	YouTube video	Enabled	Tim Holtz Bird Crazy Art Journal Page (youtube.com/video/c8kp-C6iBQc) (10-143503691819)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to make Holiday Home Decor with Graphic 45 (youtube.com/video/c9Y_1s4LkyU) (10-143503692059)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to make Holiday Home Decor with Graphic 45 (youtube.com/video/c9Y_1s4LkyU) (10-143503692059)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Presto Punch - Demo of Spellbinders Presto Punch Machine (youtube.com/video/cAHhv8P4re0) (10-143503692299)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Presto Punch - Demo of Spellbinders Presto Punch Machine (youtube.com/video/cAHhv8P4re0) (10-143503692299)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Papercraft Gift Card Holders by Darsie Bruno (youtube.com/video/cBSNANyB4cc) (10-143503692539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Papercraft Gift Card Holders by Darsie Bruno (youtube.com/video/cBSNANyB4cc) (10-143503692539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cardmaking with Elizabeth Crafts Rocky the Crab die (youtube.com/video/cD5UKESrTPY) (10-143503692779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cardmaking with Elizabeth Crafts Rocky the Crab die (youtube.com/video/cD5UKESrTPY) (10-143503692779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix - Framelits by Sizzix (youtube.com/video/cdEu-oujYeg) (10-143503694459)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix - Framelits by Sizzix (youtube.com/video/cdEu-oujYeg) (10-143503694459)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Customize Your Life by  Silhouette America (youtube.com/video/ce5VWeyjI9E) (10-143503694699)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Customize Your Life by  Silhouette America (youtube.com/video/ce5VWeyjI9E) (10-143503694699)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Artisan Style Tag Mini Album (youtube.com/video/CEWVyf1D6J4) (10-143499572459)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Artisan Style Tag Mini Album (youtube.com/video/CEWVyf1D6J4) (10-143499572459)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	DIY Magic Bracelet  Sizzix Originals Die (youtube.com/video/CFf6z5Vnxlw) (10-143499572699)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	DIY Magic Bracelet  Sizzix Originals Die (youtube.com/video/CFf6z5Vnxlw) (10-143499572699)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Enhanced Embossed Backgrounds on Halloween Tags (youtube.com/video/CGbAcCEV6BQ) (10-143499572939)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Enhanced Embossed Backgrounds on Halloween Tags (youtube.com/video/CGbAcCEV6BQ) (10-143499572939)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Nestabilities 2012 (youtube.com/video/CGcoevbt73E) (10-143499573179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Nestabilities 2012 (youtube.com/video/CGcoevbt73E) (10-143499573179)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	New Sizzix Cutting Pads in three colors (youtube.com/video/CI3JIQuMNJk) (10-143499573419)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	New Sizzix Cutting Pads in three colors (youtube.com/video/CI3JIQuMNJk) (10-143499573419)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to make the Fuchsia Flowers by Heartfelt Creations (youtube.com/video/CIaaoXeVsmA) (10-143499573659)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to make the Fuchsia Flowers by Heartfelt Creations (youtube.com/video/CIaaoXeVsmA) (10-143499573659)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	"Graphic 45 Planes, Train and Automobiles Tutorial (youtube.com/video/CIf1cUiEHvg) (10-143499573899)"	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	"Graphic 45 Planes, Train and Automobiles Tutorial (youtube.com/video/CIf1cUiEHvg) (10-143499573899)"	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Authentique Tradition Paper Collection (youtube.com/video/ciFPnfHdNY8) (10-143503694939)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Authentique Tradition Paper Collection (youtube.com/video/ciFPnfHdNY8) (10-143503694939)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Rhinestones for Cameo (youtube.com/video/CNh49TAUFWk) (10-143499574139)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Rhinestones for Cameo (youtube.com/video/CNh49TAUFWk) (10-143499574139)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Scrapbook Layout Using Spellbinders Blossom Nestabilities (youtube.com/video/CNirPR3d3_E) (10-143503572059)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Scrapbook Layout Using Spellbinders Blossom Nestabilities (youtube.com/video/CNirPR3d3_E) (10-143503572059)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Cut Mat Create Collection (youtube.com/video/CnrYN-igV14) (10-143503572539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Cut Mat Create Collection (youtube.com/video/CnrYN-igV14) (10-143503572539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Angel Crafts Vinyl in your Silhouette Cameo (youtube.com/video/cPWD9rmbpyg) (10-143503693019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Angel Crafts Vinyl in your Silhouette Cameo (youtube.com/video/cPWD9rmbpyg) (10-143503693019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Differentiate Spellbinders Card Creator Nestabilities Dies (youtube.com/video/cqgn-nKXgnM) (10-143503695179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Differentiate Spellbinders Card Creator Nestabilities Dies (youtube.com/video/cqgn-nKXgnM) (10-143503695179)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Clipboard Calendar using Graphic 45 Time to Flourish (youtube.com/video/Cqv1mPndVMA) (10-143503572779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Clipboard Calendar using Graphic 45 Time to Flourish (youtube.com/video/Cqv1mPndVMA) (10-143503572779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Camera Box Die for holding Gift Cards (youtube.com/video/CrbEM6HxdfE) (10-143503573019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Camera Box Die for holding Gift Cards (youtube.com/video/CrbEM6HxdfE) (10-143503573019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Celebrations My Friend Cards (youtube.com/video/Crf1KsJcp3g) (10-143503573259)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Celebrations My Friend Cards (youtube.com/video/Crf1KsJcp3g) (10-143503573259)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cuttlebug - Provo Craft ALL IN ONE Cuttlebug Folders (youtube.com/video/cTdmouXW8gU) (10-143503693499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cuttlebug - Provo Craft ALL IN ONE Cuttlebug Folders (youtube.com/video/cTdmouXW8gU) (10-143503693499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Arianna Blooms Flower Shaping and Die Cutting tips by Heartfelt Creations (youtube.com/video/cTLKyqW-Y98) (10-143503693259)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Arianna Blooms Flower Shaping and Die Cutting tips by Heartfelt Creations (youtube.com/video/cTLKyqW-Y98) (10-143503693259)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Bokeh Time Gift Set (youtube.com/video/cU3cHFxzLqk) (10-143503693739)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Bokeh Time Gift Set (youtube.com/video/cU3cHFxzLqk) (10-143503693739)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinder InSpire Dream Catcher Cards (youtube.com/video/cUnKdXwH4Wg) (10-143503693979)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinder InSpire Dream Catcher Cards (youtube.com/video/cUnKdXwH4Wg) (10-143503693979)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Pen Holder for Cameo (youtube.com/video/cuuTIEXyRc4) (10-143503695419)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Pen Holder for Cameo (youtube.com/video/cuuTIEXyRc4) (10-143503695419)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Magnolia Stamps Card Ideas Summer CHA 2013 (youtube.com/video/Cv9NVBKaUB0) (10-143503573499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Magnolia Stamps Card Ideas Summer CHA 2013 (youtube.com/video/Cv9NVBKaUB0) (10-143503573499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Spellbinders Dies In The Evolution by Lifestyle Crafts (youtube.com/video/CvAPdYQMpr4) (10-143503573739)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Spellbinders Dies In The Evolution by Lifestyle Crafts (youtube.com/video/CvAPdYQMpr4) (10-143503573739)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Bo Bunny Elf Magic Recipe Journal (youtube.com/video/CXX4A3CAKlY) (10-143503572299)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Bo Bunny Elf Magic Recipe Journal (youtube.com/video/CXX4A3CAKlY) (10-143503572299)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	New Winter Dies collection by Sizzix (youtube.com/video/cY93hqtpEUY) (10-143503694219)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	New Winter Dies collection by Sizzix (youtube.com/video/cY93hqtpEUY) (10-143503694219)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tips For Using Sizzix Bigz Dies (youtube.com/video/CyDpYFY-CL4) (10-143503573979)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tips For Using Sizzix Bigz Dies (youtube.com/video/CyDpYFY-CL4) (10-143503573979)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cluster Stamping Technique (youtube.com/video/cyG7BwomVQM) (10-143503695659)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cluster Stamping Technique (youtube.com/video/cyG7BwomVQM) (10-143503695659)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	What's trending featuring Angel Craft Vinyl (youtube.com/video/czB-FgoBvs0) (10-143503695899)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	What's trending featuring Angel Craft Vinyl (youtube.com/video/czB-FgoBvs0) (10-143503695899)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Thinlits Aster Flower Die (youtube.com/video/D_9N_bEgTGU) (10-143503578539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Thinlits Aster Flower Die (youtube.com/video/D_9N_bEgTGU) (10-143503578539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Pink Poinsettias (youtube.com/video/D_hbbaIpjwQ) (10-143503578779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Pink Poinsettias (youtube.com/video/D_hbbaIpjwQ) (10-143503578779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	A Spellbinders Spring Time Card Idea (youtube.com/video/d-DPTIUeR04) (10-143503696139)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	A Spellbinders Spring Time Card Idea (youtube.com/video/d-DPTIUeR04) (10-143503696139)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Fussy Cutting Technique Using Graphic 45 Pattern Paper (youtube.com/video/D04kyUN4cno) (10-143503574219)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Fussy Cutting Technique Using Graphic 45 Pattern Paper (youtube.com/video/D04kyUN4cno) (10-143503574219)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Party Favor with QuicKutz for Scrapbooking (youtube.com/video/D27P-1DraeI) (10-143503574459)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Party Favor with QuicKutz for Scrapbooking (youtube.com/video/D27P-1DraeI) (10-143503574459)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Combining Intricate Creative Dies with Watercolor Backgrounds by Penny Black (youtube.com/video/D3davQl26AA) (10-143503574699)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Combining Intricate Creative Dies with Watercolor Backgrounds by Penny Black (youtube.com/video/D3davQl26AA) (10-143503574699)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Crafting at Home With the Silhouette America (youtube.com/video/D3yawQw71BY) (10-143503574939)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Crafting at Home With the Silhouette America (youtube.com/video/D3yawQw71BY) (10-143503574939)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Layer Creator Basic (youtube.com/video/d4irKxA6J6U) (10-143503696379)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Layer Creator Basic (youtube.com/video/d4irKxA6J6U) (10-143503696379)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Quick Cards Using My Minds Eye Indie Chic Paper Pads (youtube.com/video/D52mZA9seTc) (10-143503575179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Quick Cards Using My Minds Eye Indie Chic Paper Pads (youtube.com/video/D52mZA9seTc) (10-143503575179)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Zinnia Flower Die (youtube.com/video/D9EZUBWvO3I) (10-143503575419)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Zinnia Flower Die (youtube.com/video/D9EZUBWvO3I) (10-143503575419)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Cameo from Silhouette America (youtube.com/video/dAdj7HBAdZU) (10-143503696619)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Cameo from Silhouette America (youtube.com/video/dAdj7HBAdZU) (10-143503696619)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Jewelry for you & your scrapbook By Spellbinders (youtube.com/video/DauC6lYPD9E) (10-143503579019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Jewelry for you & your scrapbook By Spellbinders (youtube.com/video/DauC6lYPD9E) (10-143503579019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Leane Creatief Snowman card (youtube.com/video/dcFuj3E15Ik) (10-143503698539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Leane Creatief Snowman card (youtube.com/video/dcFuj3E15Ik) (10-143503698539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die-Versions Bugs Jar Whispers Die (youtube.com/video/dcQoLzN95us) (10-143503698779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die-Versions Bugs Jar Whispers Die (youtube.com/video/dcQoLzN95us) (10-143503698779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Customizing Apparel With The Silhouette Cameo by Silhouette America (youtube.com/video/DDdU47bkLlg) (10-143503575659)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Customizing Apparel With The Silhouette Cameo by Silhouette America (youtube.com/video/DDdU47bkLlg) (10-143503575659)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
